Date/Time	Stress Level	temp	feels_like	temp_min	temp_max	pressure	humidity	wind_speed	rain_1h	clouds_all	weather_main	Walking Speed (km/hr)	Environmental Audio Exposure (dBASPL)	Blood Oxygen Saturation (%)
2023-10-26 11:13:00+00:00	Low	9.97	7.91	9.38	10.53	996	89	4.12	0.0	75	4	0.0	73.34	94.0
2023-10-26 11:58:00+00:00	Low	10.58	10.1	9.95	11.63	996	92	4.92	0.0	40	1	3.67	69.73	97.0
2023-10-26 12:01:00+00:00	Low	10.58	10.1	9.95	11.63	996	92	4.92	0.0	40	1	3.28	69.73	97.0
2023-10-26 12:04:00+00:00	Low	10.58	10.1	9.95	11.63	996	92	4.92	0.0	40	1	2.99	69.73	97.0
2023-10-26 12:10:00+00:00	Low	10.58	10.1	9.95	11.63	996	92	4.92	0.0	40	1	3.53	71.59	97.0
2023-10-26 12:28:00+00:00	Low	10.58	10.1	9.95	11.63	996	92	4.92	0.0	40	1	3.31	69.73	97.0
2023-10-26 12:32:00+00:00	Low	11.08	10.62	10.5	12.17	996	91	3.6	0.0	20	1	3.85	69.73	97.0
2023-10-26 12:36:00+00:00	Low	11.08	10.62	10.5	12.17	996	91	3.6	0.0	20	1	3.71	69.73	97.0
2023-10-26 12:41:00+00:00	Low	11.08	10.62	10.5	12.17	996	91	3.6	0.0	20	1	4.18	75.14	97.0
2023-10-26 12:48:00+00:00	Low	11.08	10.62	10.5	12.17	996	91	3.6	0.0	20	1	3.82	75.14	97.0
2023-10-26 13:31:00+00:00	Low	11.49	10.94	10.97	12.19	995	86	3.6	0.25	20	5	3.71	69.73	97.0
2023-10-26 14:07:00+00:00	Low	11.49	10.94	10.97	12.19	995	86	3.6	0.25	20	5	4.28	69.73	97.0
2023-10-26 14:17:00+00:00	Low	11.49	10.94	10.97	12.19	995	86	3.6	0.25	20	5	3.38	69.11	97.0
2023-10-26 14:57:00+00:00	Low	11.15	10.51	10.5	12.19	994	84	5.14	0.51	40	5	3.89	69.73	97.0
2023-10-26 15:07:00+00:00	Low	11.15	10.51	10.5	12.19	994	84	5.14	0.51	40	5	4.07	69.73	97.0
2023-10-26 15:14:00+00:00	Low	11.15	10.51	10.5	12.19	994	84	5.14	0.51	40	5	4.43	70.29	97.0
2023-10-26 15:37:00+00:00	Low	10.82	10.15	10.5	11.64	994	84	4.63	0.25	20	5	3.56	69.73	97.0
2023-10-26 15:56:00+00:00	Low	10.82	10.15	10.5	11.64	994	84	4.63	0.25	20	5	4.0	69.73	97.0
2023-10-26 16:12:00+00:00	Low	10.82	10.15	10.5	11.64	994	84	4.63	0.25	20	5	4.21	68.65	97.0
2023-10-26 16:38:00+00:00	Low	10.63	9.97	10.5	11.08	994	85	4.02	0.34	20	5	2.02	69.73	97.0
2023-10-26 17:11:00+00:00	Low	10.63	9.97	10.5	11.08	994	85	4.02	0.34	20	5	3.2	70.99	97.0
2023-10-26 17:19:00+00:00	Low	10.63	9.97	10.5	11.08	994	85	4.02	0.34	20	5	4.5	70.99	97.0
2023-10-26 17:20:00+00:00	Low	10.63	9.97	10.5	11.08	994	85	4.02	0.34	20	5	4.5	69.73	97.0
2023-10-26 17:53:00+00:00	Low	10.28	9.64	9.93	11.08	994	87	5.14	0.0	20	1	4.79	69.73	97.0
2023-10-27 10:56:00+00:00	Low	11.17	10.85	10.5	12.17	992	96	2.68	0.38	40	5	2.48	70.71	97.0
2023-10-27 11:06:00+00:00	Low	11.17	10.85	10.5	12.17	992	96	2.68	0.38	40	5	4.72	69.73	97.0
2023-10-27 11:21:00+00:00	Low	11.17	10.85	10.5	12.17	992	96	2.68	0.38	40	5	4.43	69.71	97.0
2023-10-27 11:40:00+00:00	Low	11.24	10.8	10.51	12.17	992	91	3.58	0.51	75	5	4.93	69.73	97.0
2023-10-27 11:45:00+00:00	Medium	11.24	10.8	10.51	12.17	992	91	3.58	0.51	75	5	4.93	69.73	97.0
2023-10-27 11:48:00+00:00	Low	11.24	10.8	10.51	12.17	992	91	3.58	0.51	75	5	5.08	69.73	97.0
2023-10-27 11:50:00+00:00	Low	11.24	10.8	10.51	12.17	992	91	3.58	0.51	75	5	5.08	72.48	97.0
2023-10-27 11:53:00+00:00	Low	11.24	10.8	10.51	12.17	992	91	3.58	0.51	75	5	4.43	72.48	97.0
2023-10-27 11:56:00+00:00	Low	11.24	10.8	10.51	12.17	992	91	3.58	0.51	75	5	4.86	72.48	97.0
2023-10-27 12:01:00+00:00	Low	11.24	10.8	10.51	12.17	992	91	3.58	0.51	75	5	4.5	69.73	97.0
2023-10-27 12:03:00+00:00	Low	11.24	10.8	10.51	12.17	992	91	3.58	0.51	75	5	4.0	69.73	97.0
2023-10-27 12:07:00+00:00	Low	11.24	10.8	10.51	12.17	992	91	3.58	0.51	75	5	4.32	69.73	97.0
2023-10-27 12:10:00+00:00	Low	11.24	10.8	10.51	12.17	992	91	3.58	0.51	75	5	4.14	69.73	97.0
2023-10-27 12:13:00+00:00	Low	11.24	10.8	10.51	12.17	992	91	3.58	0.51	75	5	4.43	69.73	97.0
2023-10-27 12:16:00+00:00	Low	11.24	10.8	10.51	12.17	992	91	3.58	0.51	75	5	3.92	69.73	97.0
2023-10-27 12:19:00+00:00	Low	11.24	10.8	10.51	12.17	992	91	3.58	0.51	75	5	4.43	70.97	97.0
2023-10-27 12:23:00+00:00	Low	11.24	10.8	10.51	12.17	992	91	3.58	0.51	75	5	3.38	70.97	97.0
2023-10-27 12:24:00+00:00	Low	11.24	10.8	10.51	12.17	992	91	3.58	0.51	75	5	4.54	70.97	97.0
2023-10-27 12:27:00+00:00	Low	11.24	10.8	10.51	12.17	992	91	3.58	0.51	75	5	4.14	70.97	97.0
2023-10-27 12:33:00+00:00	Low	11.28	10.84	10.51	12.17	992	91	4.02	0.25	75	5	4.46	69.73	97.0
2023-10-27 13:27:00+00:00	Low	11.28	10.84	10.51	12.17	992	91	4.02	0.25	75	5	4.21	72.71	97.0
2023-10-27 13:39:00+00:00	Low	11.21	10.79	10.5	12.19	992	92	3.09	0.84	75	2	4.61	69.73	97.0
2023-10-27 13:42:00+00:00	Medium	11.21	10.79	10.5	12.19	992	92	3.09	0.84	75	2	4.9	69.73	97.0
2023-10-27 13:43:00+00:00	High	11.21	10.79	10.5	12.19	992	92	3.09	0.84	75	2	5.08	69.73	97.0
2023-10-27 13:44:00+00:00	Low	11.21	10.79	10.5	12.19	992	92	3.09	0.84	75	2	5.08	69.73	97.0
2023-10-27 13:45:00+00:00	Medium	11.21	10.79	10.5	12.19	992	92	3.09	0.84	75	2	5.08	69.73	97.0
2023-10-27 14:14:00+00:00	Low	11.21	10.79	10.5	12.19	992	92	3.09	0.84	75	5	4.18	69.73	97.0
2023-10-27 14:16:00+00:00	Low	11.21	10.79	10.5	12.19	992	92	3.09	0.84	75	5	4.57	69.73	97.0
2023-10-27 14:21:00+00:00	Low	11.21	10.79	10.5	12.19	992	92	3.09	0.84	75	5	4.79	80.18	97.0
2023-10-27 14:25:00+00:00	Low	11.21	10.79	10.5	12.19	992	92	3.09	0.84	75	5	4.57	80.18	97.0
2023-10-27 17:02:00+00:00	Low	11.14	10.71	10.5	11.7	992	92	3.09	0.34	20	5	3.24	69.73	97.0
2023-10-27 18:01:00+00:00	Low	10.91	10.43	10.5	11.64	993	91	3.6	0.53	20	5	4.32	69.73	97.0
2023-10-27 18:14:00+00:00	Low	10.91	10.43	10.5	11.64	993	91	3.6	0.53	20	5	4.43	69.73	97.0
2023-10-27 18:19:00+00:00	Low	10.91	10.43	10.5	11.64	993	91	3.6	0.53	20	5	4.25	74.86	97.0
2023-10-27 19:06:00+00:00	Low	10.47	9.97	9.93	11.64	993	92	4.12	0.17	20	5	3.49	69.73	97.0
2023-10-28 00:34:00+00:00	Low	9.38	7.18	8.27	9.97	994	90	4.12	0.0	0	0	5.22	69.73	97.0
2023-10-28 12:32:00+00:00	Low	12.92	12.38	12.18	13.3	994	81	7.72	0.3	75	5	0.0	78.6	98.0
2023-10-28 13:40:00+00:00	Low	12.97	12.41	12.71	13.3	995	80	6.69	0.37	75	5	3.78	69.73	97.0
2023-10-28 13:45:00+00:00	Low	12.97	12.41	12.71	13.3	995	80	6.69	0.37	75	5	1.91	69.73	97.0
2023-10-28 13:47:00+00:00	Low	12.97	12.41	12.71	13.3	995	80	6.69	0.37	75	5	4.0	69.73	97.0
2023-10-28 14:04:00+00:00	Low	12.97	12.41	12.71	13.3	995	80	6.69	0.37	75	5	2.95	64.65	97.0
2023-10-28 14:50:00+00:00	Low	13.41	12.87	12.18	14.38	995	79	5.66	0.0	40	1	4.18	69.73	97.0
2023-10-28 14:55:00+00:00	Low	13.41	12.87	12.18	14.38	995	79	5.66	0.0	40	1	3.85	72.31	97.0
2023-10-28 15:15:00+00:00	Low	13.41	12.87	12.18	14.38	995	79	5.66	0.0	40	1	3.64	69.73	97.0
2023-10-28 15:22:00+00:00	Low	13.41	12.87	12.18	14.38	995	79	5.66	0.0	40	1	3.56	69.73	97.0
2023-10-28 16:13:00+00:00	Low	12.93	12.37	12.17	13.3	994	80	4.63	0.0	40	1	3.42	69.73	97.0
2023-10-28 16:21:00+00:00	Low	12.93	12.37	12.17	13.3	994	80	4.63	0.0	40	1	4.1	69.73	97.0
2023-10-28 16:23:00+00:00	Low	12.93	12.37	12.17	13.3	994	80	4.63	0.0	40	1	3.85	69.73	97.0
2023-10-28 16:26:00+00:00	Low	12.93	12.37	12.17	13.3	994	80	4.63	0.0	40	1	3.85	80.52	97.0
2023-10-28 17:12:00+00:00	Low	11.47	10.84	10.5	12.19	995	83	4.12	0.0	20	1	4.0	69.73	97.0
2023-10-28 17:21:00+00:00	Low	11.47	10.84	10.5	12.19	995	83	4.12	0.0	20	1	3.71	69.73	97.0
2023-10-28 17:26:00+00:00	Low	11.47	10.84	10.5	12.19	995	83	4.12	0.0	20	1	3.38	73.83	97.0
2023-10-28 17:32:00+00:00	Low	11.46	10.85	10.5	12.19	994	84	5.14	0.0	20	1	4.68	73.83	97.0
2023-10-28 18:00:00+00:00	Low	11.46	10.85	10.5	12.19	994	84	5.14	0.0	20	1	5.0	71.62	97.0
2023-10-28 18:08:00+00:00	Low	11.46	10.85	10.5	12.19	994	84	5.14	0.0	20	1	4.64	69.73	97.0
2023-10-28 18:14:00+00:00	Low	11.46	10.85	10.5	12.19	994	84	5.14	0.0	20	1	4.25	69.73	97.0
2023-10-28 18:24:00+00:00	High	11.46	10.85	10.5	12.19	994	84	5.14	0.0	20	1	3.35	69.73	97.0
2023-10-28 18:37:00+00:00	Low	11.24	10.61	10.5	11.7	994	84	5.66	0.0	0	0	4.93	69.73	97.0
2023-10-28 18:50:00+00:00	Low	11.24	10.61	10.5	11.7	994	84	5.66	0.0	0	0	4.1	69.73	97.0
2023-10-28 21:18:00+00:00	Low	11.26	10.79	10.5	11.7	992	90	6.17	1.06	40	5	4.9	69.73	97.0
2023-10-28 21:20:00+00:00	Low	11.26	10.79	10.5	11.7	992	90	6.17	1.06	40	5	5.15	69.73	97.0
2023-10-28 21:23:00+00:00	Low	11.26	10.79	10.5	11.7	992	90	6.17	1.06	40	5	3.96	69.73	97.0
2023-10-28 21:26:00+00:00	Low	11.26	10.79	10.5	11.7	992	90	6.17	1.06	40	5	5.36	69.73	97.0
2023-10-28 21:29:00+00:00	Low	11.26	10.79	10.5	11.7	992	90	6.17	1.06	40	5	5.0	69.73	97.0
2023-10-28 21:31:00+00:00	Medium	11.57	11.13	11.05	12.15	991	90	7.2	1.42	75	5	5.0	69.73	97.0
2023-10-28 21:33:00+00:00	Low	11.57	11.13	11.05	12.15	991	90	7.2	1.42	75	5	5.0	69.73	97.0
2023-10-28 22:52:00+00:00	Low	11.78	11.39	11.61	12.19	990	91	6.17	1.21	75	5	4.07	69.73	97.0
2023-10-28 23:54:00+00:00	Low	12.27	11.9	11.62	12.97	989	90	8.23	1.08	75	5	4.25	69.73	97.0
2023-10-29 01:29:00+00:00	Low	12.94	12.61	12.71	13.3	989	89	9.26	0.25	75	5	3.74	69.73	97.0
2023-10-29 01:32:00+00:00	Low	13.34	13.0	12.73	13.97	987	87	8.23	0.38	20	5	3.74	69.73	97.0
2023-10-29 01:36:00+00:00	Low	13.34	13.0	12.73	13.97	987	87	8.23	0.38	20	5	4.07	69.73	97.0
2023-10-29 01:41:00+00:00	Low	13.34	13.0	12.73	13.97	987	87	8.23	0.38	20	5	4.21	71.9	97.0
2023-10-29 01:48:00+00:00	Low	13.34	13.0	12.73	13.97	987	87	8.23	0.38	20	5	3.38	69.73	97.0
2023-10-29 01:52:00+00:00	Medium	13.34	13.0	12.73	13.97	987	87	8.23	0.38	20	5	2.92	69.73	97.0
2023-10-29 12:25:00+00:00	High	13.41	12.84	12.71	13.86	992	78	8.23	0.0	20	1	4.32	69.73	97.0
2023-10-29 12:26:00+00:00	Medium	13.41	12.84	12.71	13.86	992	78	8.23	0.0	20	1	4.32	73.02	97.0
2023-10-29 12:27:00+00:00	Low	13.41	12.84	12.71	13.86	992	78	8.23	0.0	20	1	4.32	73.02	97.0
2023-10-29 12:28:00+00:00	Low	13.41	12.84	12.71	13.86	992	78	8.23	0.0	20	1	4.5	73.02	97.0
2023-10-29 12:29:00+00:00	Medium	13.41	12.84	12.71	13.86	992	78	8.23	0.0	20	1	4.39	73.02	97.0
2023-10-29 12:31:00+00:00	Medium	14.5	13.99	13.85	14.97	991	76	7.2	0.0	0	0	4.39	73.02	97.0
2023-10-29 12:32:00+00:00	High	14.5	13.99	13.85	14.97	991	76	7.2	0.0	0	0	4.93	73.02	97.0
2023-10-29 12:33:00+00:00	Low	14.5	13.99	13.85	14.97	991	76	7.2	0.0	0	0	4.93	73.02	97.0
2023-10-29 12:35:00+00:00	Low	14.5	13.99	13.85	14.97	991	76	7.2	0.0	0	0	4.46	73.02	97.0
2023-10-29 12:36:00+00:00	Medium	14.5	13.99	13.85	14.97	991	76	7.2	0.0	0	0	4.46	69.73	97.0
2023-10-29 12:37:00+00:00	Low	14.5	13.99	13.85	14.97	991	76	7.2	0.0	0	0	4.46	69.73	97.0
2023-10-29 12:38:00+00:00	Medium	14.5	13.99	13.85	14.97	991	76	7.2	0.0	0	0	4.57	69.73	97.0
2023-10-29 12:39:00+00:00	High	14.5	13.99	13.85	14.97	991	76	7.2	0.0	0	0	5.08	69.73	97.0
2023-10-29 12:40:00+00:00	Low	14.5	13.99	13.85	14.97	991	76	7.2	0.0	0	0	4.1	69.73	97.0
2023-10-29 12:43:00+00:00	Low	14.5	13.99	13.85	14.97	991	76	7.2	0.0	0	0	4.43	69.73	97.0
2023-10-29 12:46:00+00:00	Low	14.5	13.99	13.85	14.97	991	76	7.2	0.0	0	0	4.93	69.73	97.0
2023-10-29 12:47:00+00:00	Medium	14.5	13.99	13.85	14.97	991	76	7.2	0.0	0	0	5.04	69.73	97.0
2023-10-29 12:48:00+00:00	Low	14.5	13.99	13.85	14.97	991	76	7.2	0.0	0	0	5.04	69.73	97.0
2023-10-29 12:49:00+00:00	Low	14.5	13.99	13.85	14.97	991	76	7.2	0.0	0	0	4.32	69.73	97.0
2023-10-29 12:51:00+00:00	Medium	14.5	13.99	13.85	14.97	991	76	7.2	0.0	0	0	4.75	69.73	97.0
2023-10-29 12:52:00+00:00	Low	14.5	13.99	13.85	14.97	991	76	7.2	0.0	0	0	4.75	69.73	97.0
2023-10-29 12:59:00+00:00	Medium	14.5	13.99	13.85	14.97	991	76	7.2	0.0	0	0	5.15	74.3	97.0
2023-10-29 13:00:00+00:00	Low	14.5	13.99	13.85	14.97	991	76	7.2	0.0	0	0	5.15	74.3	97.0
2023-10-29 13:10:00+00:00	Low	14.5	13.99	13.85	14.97	991	76	7.2	0.0	0	0	4.03	69.73	97.0
2023-10-29 13:40:00+00:00	Low	13.81	13.23	13.28	14.41	991	76	8.23	0.6	20	5	3.56	69.73	97.0
2023-10-29 13:46:00+00:00	Low	13.81	13.23	13.28	14.41	991	76	8.23	0.6	20	5	4.93	69.73	97.0
2023-10-29 13:52:00+00:00	Low	13.81	13.23	13.28	14.41	991	76	8.23	0.6	20	5	4.18	69.73	97.0
2023-10-29 13:57:00+00:00	Low	13.81	13.23	13.28	14.41	991	76	8.23	0.6	20	5	4.14	73.07	97.0
2023-10-29 13:59:00+00:00	Low	13.81	13.23	13.28	14.41	991	76	8.23	0.6	20	5	4.46	73.07	97.0
2023-10-29 14:08:00+00:00	Low	13.81	13.23	13.28	14.41	991	76	8.23	0.6	20	5	4.46	69.73	97.0
2023-10-29 15:14:00+00:00	Low	12.77	12.27	12.18	13.36	990	83	7.72	0.25	20	5	4.39	69.73	97.0
2023-10-29 15:26:00+00:00	Low	12.77	12.27	12.18	13.36	990	83	7.72	0.25	20	5	4.5	73.16	97.0
2023-10-29 15:29:00+00:00	Low	12.77	12.27	12.18	13.36	990	83	7.72	0.25	20	5	4.93	73.16	97.0
2023-10-29 15:31:00+00:00	Medium	12.31	11.76	11.61	12.75	991	83	7.72	0.16	40	5	4.93	73.16	97.0
2023-10-29 15:32:00+00:00	Low	12.31	11.76	11.61	12.75	991	83	7.72	0.16	40	5	3.89	73.16	97.0
2023-10-29 15:33:00+00:00	Medium	12.31	11.76	11.61	12.75	991	83	7.72	0.16	40	5	3.89	73.16	97.0
2023-10-29 15:34:00+00:00	Low	12.31	11.76	11.61	12.75	991	83	7.72	0.16	40	5	3.28	73.16	97.0
2023-10-29 15:35:00+00:00	Low	12.31	11.76	11.61	12.75	991	83	7.72	0.16	40	5	3.24	73.16	97.0
2023-10-29 15:36:00+00:00	Low	12.31	11.76	11.61	12.75	991	83	7.72	0.16	40	5	3.24	69.73	97.0
2023-10-29 15:39:00+00:00	Medium	12.31	11.76	11.61	12.75	991	83	7.72	0.16	40	5	3.42	69.73	97.0
2023-10-29 15:43:00+00:00	Low	12.31	11.76	11.61	12.75	991	83	7.72	0.16	40	5	3.42	69.73	97.0
2023-10-29 15:46:00+00:00	Low	12.31	11.76	11.61	12.75	991	83	7.72	0.16	40	5	4.25	69.73	97.0
2023-10-29 15:48:00+00:00	Medium	12.31	11.76	11.61	12.75	991	83	7.72	0.16	40	5	3.96	69.73	97.0
2023-10-29 15:55:00+00:00	Low	12.31	11.76	11.61	12.75	991	83	7.72	0.16	40	5	4.0	69.73	97.0
2023-10-29 15:58:00+00:00	Low	12.31	11.76	11.61	12.75	991	83	7.72	0.16	40	5	4.0	74.11	97.0
2023-10-29 16:35:00+00:00	Low	12.0	11.5	11.61	12.81	991	86	5.66	0.51	75	5	4.64	74.4	97.0
2023-10-29 16:36:00+00:00	Low	12.0	11.5	11.61	12.81	991	86	5.66	0.51	75	5	4.64	69.73	97.0
2023-10-29 16:42:00+00:00	Medium	12.0	11.5	11.61	12.81	991	86	5.66	0.51	75	5	5.18	69.73	97.0
2023-10-29 16:44:00+00:00	Low	12.0	11.5	11.61	12.81	991	86	5.66	0.51	75	5	5.18	69.73	97.0
2023-10-29 16:48:00+00:00	Low	12.0	11.5	11.61	12.81	991	86	5.66	0.51	75	5	5.26	69.73	97.0
2023-10-29 16:49:00+00:00	Low	12.0	11.5	11.61	12.81	991	86	5.66	0.51	75	5	4.93	69.73	97.0
2023-10-29 16:52:00+00:00	Medium	12.0	11.5	11.61	12.81	991	86	5.66	0.51	75	5	5.26	69.73	97.0
2023-10-29 18:01:00+00:00	Low	10.63	10.02	10.5	11.08	992	87	10.73	2.71	20	5	4.46	72.06	97.0
2023-10-29 18:08:00+00:00	Low	10.63	10.02	10.5	11.08	992	87	10.73	2.71	20	5	4.14	69.73	97.0
2023-10-29 18:19:00+00:00	Low	10.63	10.02	10.5	11.08	992	87	10.73	2.71	20	5	3.85	69.73	97.0
2023-10-29 19:10:00+00:00	Low	11.04	10.5	10.5	11.62	993	88	9.26	0.32	20	5	4.43	69.73	97.0
2023-10-29 19:16:00+00:00	Medium	11.04	10.5	10.5	11.62	993	88	9.26	0.32	20	5	4.39	69.73	97.0
2023-10-29 19:18:00+00:00	Low	11.04	10.5	10.5	11.62	993	88	9.26	0.32	20	5	3.96	69.73	97.0
2023-10-29 19:22:00+00:00	Low	11.04	10.5	10.5	11.62	993	88	9.26	0.32	20	5	4.07	69.73	97.0
2023-10-29 19:30:00+00:00	Low	11.04	10.5	10.5	11.62	993	88	9.26	0.32	20	5	4.07	68.32	97.0
2023-10-29 19:33:00+00:00	Low	11.48	10.9	10.51	12.15	994	85	10.29	0.0	20	1	4.39	68.32	97.0
2023-10-29 19:38:00+00:00	Low	11.48	10.9	10.51	12.15	994	85	10.29	0.0	20	1	4.39	69.73	97.0
2023-10-29 19:43:00+00:00	Low	11.48	10.9	10.51	12.15	994	85	10.29	0.0	20	1	3.67	69.73	97.0
2023-10-29 20:01:00+00:00	Low	11.48	10.9	10.51	12.15	994	85	10.29	0.0	20	1	4.28	66.77	97.0
2023-10-29 20:03:00+00:00	Low	11.48	10.9	10.51	12.15	994	85	10.29	0.0	20	1	3.85	66.77	97.0
2023-10-29 20:16:00+00:00	Low	11.48	10.9	10.51	12.15	994	85	10.29	0.0	20	1	2.95	69.73	97.0
2023-10-29 20:18:00+00:00	Low	11.48	10.9	10.51	12.15	994	85	10.29	0.0	20	1	3.13	69.73	97.0
2023-10-29 20:28:00+00:00	Low	11.48	10.9	10.51	12.15	994	85	10.29	0.0	20	1	3.56	69.7	97.0
2023-10-29 20:39:00+00:00	Low	11.27	10.67	10.5	11.64	995	85	7.2	0.0	20	1	3.53	69.73	97.0
2023-10-29 20:43:00+00:00	Low	11.27	10.67	10.5	11.64	995	85	7.2	0.0	20	1	3.89	69.73	97.0
2023-10-29 20:46:00+00:00	Low	11.27	10.67	10.5	11.64	995	85	7.2	0.0	20	1	3.6	69.73	97.0
2023-10-29 20:58:00+00:00	Low	11.27	10.67	10.5	11.64	995	85	7.2	0.0	20	1	3.38	67.56	97.0
2023-10-29 21:04:00+00:00	Low	11.27	10.67	10.5	11.64	995	85	7.2	0.0	20	1	3.78	67.56	97.0
2023-10-29 21:07:00+00:00	Low	11.27	10.67	10.5	11.64	995	85	7.2	0.0	20	1	3.92	69.73	97.0
2023-10-29 21:27:00+00:00	Low	11.27	10.67	10.5	11.64	995	85	7.2	0.0	20	1	4.82	76.17	97.0
2023-10-29 22:04:00+00:00	Low	11.05	10.33	9.95	11.63	996	81	8.75	0.0	0	0	0.0	77.51	94.0
2023-10-29 22:56:00+00:00	Low	10.85	10.11	9.95	11.08	996	81	7.2	0.0	0	0	0.0	78.49	95.0
2023-10-29 23:45:00+00:00	Low	10.36	9.59	9.39	11.06	997	82	5.66	0.0	0	0	5.33	69.73	97.0
2023-10-29 23:53:00+00:00	Low	10.36	9.59	9.39	11.06	997	82	5.66	0.0	0	0	3.24	69.73	97.0
2023-10-29 23:59:00+00:00	Low	10.36	9.59	9.39	11.06	997	82	5.66	0.0	0	0	3.89	71.41	97.0
2023-10-30 00:04:00+00:00	Low	10.36	9.59	9.39	11.06	997	82	5.66	0.0	0	0	3.31	71.41	97.0
2023-10-30 00:13:00+00:00	Low	10.36	9.59	9.39	11.06	997	82	5.66	0.0	0	0	5.8	69.73	97.0
2023-10-30 10:15:00+00:00	Low	12.17	11.66	11.61	13.29	999	85	5.14	0.0	40	1	6.08	66.31	97.0
2023-10-30 10:16:00+00:00	High	12.17	11.66	11.61	13.29	999	85	5.14	0.0	40	1	6.08	66.31	97.0
2023-10-30 10:17:00+00:00	Low	12.17	11.66	11.61	13.29	999	85	5.14	0.0	40	1	6.08	69.73	97.0
2023-10-30 10:26:00+00:00	Low	12.17	11.66	11.61	13.29	999	85	5.14	0.0	40	1	5.44	69.73	97.0
2023-10-30 10:46:00+00:00	Low	12.94	12.59	12.18	13.85	999	88	5.14	0.35	40	5	5.47	68.69	97.0
2023-10-30 10:49:00+00:00	Low	12.94	12.59	12.18	13.85	999	88	5.14	0.35	40	5	5.47	69.73	97.0
2023-10-30 10:51:00+00:00	Low	12.94	12.59	12.18	13.85	999	88	5.14	0.35	40	5	5.98	69.73	97.0
2023-10-30 10:54:00+00:00	Medium	12.94	12.59	12.18	13.85	999	88	5.14	0.35	40	5	6.01	69.73	97.0
2023-10-30 10:55:00+00:00	Low	12.94	12.59	12.18	13.85	999	88	5.14	0.35	40	5	6.01	69.73	97.0
2023-10-30 10:56:00+00:00	Low	12.94	12.59	12.18	13.85	999	88	5.14	0.35	40	5	5.51	69.73	97.0
2023-10-30 11:00:00+00:00	Low	12.94	12.59	12.18	13.85	999	88	5.14	0.35	40	5	5.9	69.73	97.0
2023-10-30 11:01:00+00:00	Low	12.94	12.59	12.18	13.85	999	88	5.14	0.35	40	5	5.87	69.73	97.0
2023-10-30 11:03:00+00:00	High	12.94	12.59	12.18	13.85	999	88	5.14	0.35	40	5	4.07	69.73	97.0
2023-10-30 11:04:00+00:00	Medium	12.94	12.59	12.18	13.85	999	88	5.14	0.35	40	5	4.07	69.73	97.0
2023-10-30 11:06:00+00:00	Low	12.94	12.59	12.18	13.85	999	88	5.14	0.35	40	5	4.07	69.73	97.0
2023-10-30 11:12:00+00:00	Low	12.94	12.59	12.18	13.85	999	88	5.14	0.35	40	5	5.47	64.22	97.0
2023-10-30 11:19:00+00:00	Low	12.94	12.59	12.18	13.85	999	88	5.14	0.35	40	5	5.33	69.73	97.0
2023-10-30 11:24:00+00:00	Low	12.94	12.59	12.18	13.85	999	88	5.14	0.35	40	5	4.57	69.73	97.0
2023-10-30 12:35:00+00:00	Low	13.3	12.85	12.71	13.86	998	83	4.63	0.39	20	5	4.64	69.73	97.0
2023-10-30 12:39:00+00:00	Low	13.3	12.85	12.71	13.86	998	83	4.63	0.39	20	5	4.64	67.5	97.0
2023-10-30 12:45:00+00:00	Low	13.3	12.85	12.71	13.86	998	83	4.63	0.39	20	5	4.82	67.5	97.0
2023-10-30 12:49:00+00:00	Low	13.3	12.85	12.71	13.86	998	83	4.63	0.39	20	5	4.72	69.73	97.0
2023-10-30 13:22:00+00:00	Low	13.3	12.85	12.71	13.86	998	83	4.63	0.39	20	5	5.11	69.73	97.0
2023-10-30 13:25:00+00:00	Low	13.3	12.85	12.71	13.86	998	83	4.63	0.39	20	5	5.76	69.73	97.0
2023-10-30 13:26:00+00:00	Medium	13.3	12.85	12.71	13.86	998	83	4.63	0.39	20	5	5.15	69.73	97.0
2023-10-30 13:27:00+00:00	Low	13.3	12.85	12.71	13.86	998	83	4.63	0.39	20	5	5.15	69.73	97.0
2023-10-30 13:29:00+00:00	Low	13.3	12.85	12.71	13.86	998	83	4.63	0.39	20	5	4.39	69.73	97.0
2023-10-30 13:35:00+00:00	Low	13.3	12.85	12.71	13.86	997	83	3.6	0.21	20	5	4.39	69.73	97.0
2023-10-30 15:13:00+00:00	Low	12.92	12.43	12.17	13.3	997	83	3.6	0.68	20	5	0.0	54.98	96.0
2023-10-30 16:58:00+00:00	Low	11.66	11.18	10.97	12.25	996	88	1.54	0.72	20	5	4.75	69.73	97.0
2023-10-30 17:05:00+00:00	Low	11.66	11.18	10.97	12.25	996	88	1.54	0.72	20	5	4.72	69.73	97.0
2023-10-30 17:12:00+00:00	Low	11.66	11.18	10.97	12.25	996	88	1.54	0.72	20	5	6.01	72.93	97.0
2023-10-30 17:16:00+00:00	Low	11.66	11.18	10.97	12.25	996	88	1.54	0.72	20	5	5.11	72.93	97.0
2023-10-30 17:18:00+00:00	Low	11.66	11.18	10.97	12.25	996	88	1.54	0.72	20	5	5.11	69.73	97.0
2023-10-30 17:29:00+00:00	Low	11.66	11.18	10.97	12.25	996	88	1.54	0.72	20	5	5.8	69.73	97.0
2023-10-30 17:31:00+00:00	Medium	11.34	10.88	10.5	12.19	996	90	1.54	0.34	20	5	5.44	69.73	97.0
